"Fixture_id","Home_id","Away_id","Referee","Date","Month","Year","Venue_id","Match_Status","League_id","league_round","Season","H_Goals","A_Goals"
871514,80,108,P. Gaillouste,31,8,2022,666,FT,61,Regular Season - 5,2022,2,1
871515,81,99,E. Wattellier,31,8,2022,12678,FT,61,Regular Season - 5,2022,1,0
871516,116,97,B. Bastien,31,8,2022,654,FT,61,Regular Season - 5,2022,5,2
871517,95,83,C. Turpin,31,8,2022,681,FT,61,Regular Season - 5,2022,1,1
871518,94,106,B. Millot,31,8,2022,680,FT,61,Regular Season - 5,2022,3,1
871519,96,85,H. Ben El Hadj,31,8,2022,682,FT,61,Regular Season - 5,2022,0,3
871520,98,97,J. Stinat,4,9,2022,632,FT,61,Regular Season - 6,2022,0,1
871521,108,81,W. Delajod,3,9,2022,636,FT,61,Regular Season - 6,2022,0,2
871522,99,96,F. Letexier,4,9,2022,644,FT,61,Regular Season - 6,2022,2,0
871523,83,85,P. Gaillouste,3,9,2022,662,FT,61,Regular Season - 6,2022,0,3
871524,82,79,J. Brisard,4,9,2022,660,FT,61,Regular Season - 6,2022,1,3
871525,84,91,B. Millot,4,9,2022,663,FT,61,Regular Season - 6,2022,0,1
871526,80,77,T. Léonard,3,9,2022,666,FT,61,Regular Season - 6,2022,5,0
871527,106,95,B. Dechepy,4,9,2022,641,FT,61,Regular Season - 6,2022,1,1
871528,93,116,E. Wattellier,4,9,2022,674,FT,61,Regular Season - 6,2022,1,1
871529,110,94,M. Vernice,4,9,2022,684,FT,61,Regular Season - 6,2022,1,1
871530,98,84,E. Wattellier,11,9,2022,632,FT,61,Regular Season - 7,2022,0,1
871531,91,80,C. Turpin,11,9,2022,659,FT,61,Regular Season - 7,2022,2,1
871532,77,82,F. Letexier,11,9,2022,634,FT,61,Regular Season - 7,2022,2,1
871533,97,83,J. Hamel,11,9,2022,656,FT,61,Regular Season - 7,2022,3,2
871534,81,79,B. Millot,10,9,2022,12678,FT,61,Regular Season - 7,2022,2,1
871535,85,106,J. Pignard,10,9,2022,671,FT,61,Regular Season - 7,2022,1,0
871536,116,110,H. Ben El Hadj,9,9,2022,654,FT,61,Regular Season - 7,2022,1,0
871537,95,99,M. Bollengier,11,9,2022,681,FT,61,Regular Season - 7,2022,0,0
871538,94,108,T. Léonard,11,9,2022,680,FT,61,Regular Season - 7,2022,5,0
871539,96,93,S. Frappart,11,9,2022,682,FT,61,Regular Season - 7,2022,1,0
877942,531,798,"Javier Iglesias Villanueva, Spain",15,8,2022,1460,FT,140,Regular Season - 1,2022,0,0
877943,529,728,Alejandro Hernández,13,8,2022,18630,FT,140,Regular Season - 1,2022,0,0
877944,543,797,Guillermo Cuadra,15,8,2022,1489,FT,140,Regular Season - 1,2022,3,0
877945,538,540,Miguel Ortiz,13,8,2022,1467,FT,140,Regular Season - 1,2022,2,2
877946,724,548,Isidro Díaz de Mera,14,8,2022,11915,FT,140,Regular Season - 1,2022,0,1
877947,727,536,Carlos del Cerro,12,8,2022,1486,FT,140,Regular Season - 1,2022,2,1
877948,723,541,Juan Martínez,14,8,2022,1459,FT,140,Regular Season - 1,2022,1,2
877949,546,530,José Sánchez,15,8,2022,1476,FT,140,Regular Season - 1,2022,0,3
877950,720,533,Mario Melero,13,8,2022,1492,FT,140,Regular Season - 1,2022,0,3
877951,532,547,Jorge Figueroa,14,8,2022,1497,FT,140,Regular Season - 1,2022,1,0
877952,531,532,César Soto,21,8,2022,1460,FT,140,Regular Season - 2,2022,1,0
877953,530,533,Ricardo De Burgos,21,8,2022,1461,FT,140,Regular Season - 2,2022,0,2
877954,538,541,Jesús Gil,20,8,2022,1467,FT,140,Regular Season - 2,2022,1,4
877955,540,728,Jorge Figueroa,19,8,2022,1474,FT,140,Regular Season - 2,2022,0,2
877956,536,720,Juan Pulido,19,8,2022,1494,FT,140,Regular Season - 2,2022,1,1
877957,548,529,José Munuera,21,8,2022,1491,FT,140,Regular Season - 2,2022,1,4
877958,798,543,Pablo González,20,8,2022,12597,FT,140,Regular Season - 2,2022,1,2
877959,547,546,Alejandro Muñiz,22,8,2022,1478,FT,140,Regular Season - 2,2022,3,1
877960,727,724,Antonio Mateu,20,8,2022,1486,FT,140,Regular Season - 2,2022,2,0
877961,797,723,Isidro Díaz de Mera,22,8,2022,1473,FT,140,Regular Season - 2,2022,1,1
877962,529,720,Ricardo De Burgos,28,8,2022,18630,FT,140,Regular Season - 3,2022,4,0
877963,543,727,Juan Martínez,26,8,2022,1489,FT,140,Regular Season - 3,2022,1,0
877964,797,548,Javier Iglesias,27,8,2022,1473,FT,140,Regular Season - 3,2022,0,1
877965,546,533,Jorge Figueroa,28,8,2022,1476,FT,140,Regular Season - 3,2022,0,0
877966,540,541,Mario Melero,28,8,2022,1474,FT,140,Regular Season - 3,2022,1,3
877967,723,536,Jesús Gil,27,8,2022,1459,FT,140,Regular Season - 3,2022,2,1
877968,724,531,Miguel Ortiz,29,8,2022,11915,FT,140,Regular Season - 3,2022,0,4
877969,532,530,Guillermo Cuadra,29,8,2022,1497,FT,140,Regular Season - 3,2022,0,1
871164,169,157,D. Aytekin,5,8,2022,10491,FT,78,Regular Season - 1,2022,1,6
871165,165,168,F. Brych,6,8,2022,702,FT,78,Regular Season - 1,2022,1,0
871166,182,159,M. Fritz,6,8,2022,748,FT,78,Regular Season - 1,2022,3,1
871167,192,174,R. Schröder,7,8,2022,731,FT,78,Regular Season - 1,2022,3,1
871168,163,167,D. Siebert,6,8,2022,703,FT,78,Regular Season - 1,2022,3,1
871169,161,162,S. Stegemann,6,8,2022,752,FT,78,Regular Season - 1,2022,2,2
871170,176,164,F. Zwayer,6,8,2022,751,FT,78,Regular Season - 1,2022,1,2
871171,170,160,B. Dankert,6,8,2022,698,FT,78,Regular Season - 1,2022,0,4
871172,172,173,T. Stieler,7,8,2022,750,FT,78,Regular Season - 1,2022,1,1
871173,157,161,H. Osmers,14,8,2022,700,FT,78,Regular Season - 2,2022,2,0
871174,168,170,B. Cortus,13,8,2022,699,FT,78,Regular Season - 2,2022,1,2
871175,173,192,B. Brand,13,8,2022,738,FT,78,Regular Season - 2,2022,2,2
871176,160,165,T. Welz,12,8,2022,12717,FT,78,Regular Season - 2,2022,1,3
871177,164,182,D. Schlager,14,8,2022,11899,FT,78,Regular Season - 2,2022,0,0
871178,167,176,P. Ittrich,13,8,2022,724,FT,78,Regular Season - 2,2022,3,2
871179,159,169,F. Willenborg,13,8,2022,694,FT,78,Regular Season - 2,2022,1,1
871180,174,163,S. Jablonski,13,8,2022,741,FT,78,Regular Season - 2,2022,2,2
871181,162,172,R. Hartmann,13,8,2022,755,FT,78,Regular Season - 2,2022,2,2
871182,165,162,F. Badstübner,20,8,2022,702,FT,78,Regular Season - 3,2022,2,3
871183,168,167,T. Reichel,20,8,2022,699,FT,78,Regular Season - 3,2022,0,3
871184,182,173,D. Aytekin,20,8,2022,748,FT,78,Regular Season - 3,2022,2,1
871185,163,159,M. Jöllenbeck,19,8,2022,703,FT,78,Regular Season - 3,2022,1,0
871186,169,192,M. Petersen,21,8,2022,10491,FT,78,Regular Season - 3,2022,1,1
871187,161,174,F. Zwayer,20,8,2022,752,FT,78,Regular Season - 3,2022,0,0
871188,176,157,D. Siebert,21,8,2022,751,FT,78,Regular Season - 3,2022,0,7
871189,170,164,S. Stegemann,20,8,2022,698,FT,78,Regular Season - 3,2022,1,2
871190,172,160,F. Brych,20,8,2022,750,FT,78,Regular Season - 3,2022,0,1
871191,157,163,D. Schlager,27,8,2022,700,FT,78,Regular Season - 4,2022,1,1
871192,173,161,B. Dankert,27,8,2022,738,FT,78,Regular Season - 4,2022,2,0
871193,160,176,M. Fritz,26,8,2022,12717,FT,78,Regular Season - 4,2022,1,0
871194,192,172,H. Osmers,28,8,2022,731,FT,78,Regular Season - 4,2022,0,0
871195,164,168,C. Dingert,27,8,2022,11899,FT,78,Regular Season - 4,2022,0,3
871196,167,170,T. Welz,27,8,2022,724,FT,78,Regular Season - 4,2022,1,0
871197,159,165,T. Stieler,27,8,2022,694,FT,78,Regular Season - 4,2022,0,1
871198,174,182,R. Hartmann,27,8,2022,741,FT,78,Regular Season - 4,2022,1,6
871199,162,169,P. Ittrich,28,8,2022,755,FT,78,Regular Season - 4,2022,3,4
871200,165,167,D. Siebert,2,9,2022,702,FT,78,Regular Season - 5,2022,1,0
871201,168,160,S. Stegemann,3,9,2022,699,FT,78,Regular Season - 5,2022,2,3
871202,182,157,F. Willenborg,3,9,2022,748,FT,78,Regular Season - 5,2022,1,1
871203,163,164,D. Aytekin,4,9,2022,703,FT,78,Regular Season - 5,2022,0,1
871204,169,173,F. Brych,3,9,2022,10491,FT,78,Regular Season - 5,2022,4,0
871205,161,192,M. Jöllenbeck,3,9,2022,752,FT,78,Regular Season - 5,2022,2,4
871206,176,162,R. Schröder,3,9,2022,751,FT,78,Regular Season - 5,2022,0,2
871207,170,159,H. Osmers,4,9,2022,698,FT,78,Regular Season - 5,2022,0,2
871208,172,174,F. Badstübner,3,9,2022,750,FT,78,Regular Season - 5,2022,1,1
871209,157,172,C. Dingert,10,9,2022,700,FT,78,Regular Season - 6,2022,2,2
871210,173,165,S. Jablonski,10,9,2022,738,FT,78,Regular Season - 6,2022,3,0
871211,160,163,T. Stieler,11,9,2022,12717,FT,78,Regular Season - 6,2022,0,0
871212,192,182,B. Cortus,11,9,2022,731,FT,78,Regular Season - 6,2022,0,1
871213,167,164,D. Schlager,10,9,2022,724,FT,78,Regular Season - 6,2022,4,1
871214,169,161,T. Reichel,10,9,2022,10491,FT,78,Regular Season - 6,2022,0,1
871215,159,168,B. Brand,10,9,2022,694,FT,78,Regular Season - 6,2022,2,2
871216,174,176,F. Zwayer,10,9,2022,741,FT,78,Regular Season - 6,2022,3,1
871217,162,170,M. Petersen,9,9,2022,755,FT,78,Regular Season - 6,2022,0,1
881780,489,494,L. Marinelli,13,8,2022,907,FT,135,Regular Season - 1,2022,4,2
881781,498,499,F. Dionisi,13,8,2022,905,FT,135,Regular Season - 1,2022,0,2
881782,867,505,A. Prontera,13,8,2022,911,FT,135,Regular Season - 1,2022,1,2
881783,1579,503,M. Mariani,13,8,2022,12086,FT,135,Regular Season - 1,2022,1,2
881784,502,520,J. Sacchi,14,8,2022,902,FT,135,Regular Season - 1,2022,3,2
881785,487,500,L. Massimi,14,8,2022,910,FT,135,Regular Season - 1,2022,2,1
881786,514,497,S. Sozza,14,8,2022,933,FT,135,Regular Season - 1,2022,0,1
881787,515,511,D. Chiffi,14,8,2022,939,FT,135,Regular Season - 1,2022,1,0
881788,504,492,M. Fabbri,15,8,2022,890,FT,135,Regular Season - 1,2022,2,5
881789,496,488,A. Rapuano,15,8,2022,909,FT,135,Regular Season - 1,2022,3,0
881790,503,487,M. Piccinini,20,8,2022,943,FT,135,Regular Season - 2,2022,0,0
881791,494,514,G. Aureliano,20,8,2022,928,FT,135,Regular Season - 2,2022,0,0
881792,505,515,D. Ghersini,20,8,2022,907,FT,135,Regular Season - 2,2022,3,0
881793,488,867,A. Colombo,20,8,2022,935,FT,135,Regular Season - 2,2022,1,0
881794,511,502,M. Marchetti,21,8,2022,896,FT,135,Regular Season - 2,2022,0,0
881795,492,1579,F. Fourneau,21,8,2022,11904,FT,135,Regular Season - 2,2022,4,0
881796,499,489,F. Maresca,21,8,2022,879,FT,135,Regular Season - 2,2022,1,1
881797,500,504,M. Marcenaro,21,8,2022,881,FT,135,Regular Season - 2,2022,1,1
881798,497,520,L. Massimi,22,8,2022,910,FT,135,Regular Season - 2,2022,1,0
881799,498,496,R. Abisso,22,8,2022,905,FT,135,Regular Season - 2,2022,0,0
881800,1579,494,M. Di Bello,26,8,2022,12086,FT,135,Regular Season - 3,2022,1,2
881801,487,505,M. Fabbri,26,8,2022,910,FT,135,Regular Season - 3,2022,3,1
881802,520,503,P. Valeri,27,8,2022,894,FT,135,Regular Season - 3,2022,1,2
881803,496,497,M. Irrati,27,8,2022,909,FT,135,Regular Season - 3,2022,1,1
881804,489,500,G. Manganiello,27,8,2022,907,FT,135,Regular Season - 3,2022,2,0
881805,515,488,F. Cosso,27,8,2022,939,FT,135,Regular Season - 3,2022,2,2
881806,504,499,A. Prontera,28,8,2022,890,FT,135,Regular Season - 3,2022,0,1
881807,514,498,D. Massa,28,8,2022,933,FT,135,Regular Season - 3,2022,4,0
881808,502,492,L. Marinelli,28,8,2022,902,FT,135,Regular Season - 3,2022,0,0
881809,867,511,A. Santoro,28,8,2022,911,FT,135,Regular Season - 3,2022,1,1
881810,488,489,G. Ayroldi,30,8,2022,935,FT,135,Regular Season - 4,2022,0,0
881811,505,520,F. Fourneau,30,8,2022,907,FT,135,Regular Season - 4,2022,3,1
881812,497,1579,M. Piccinini,30,8,2022,910,FT,135,Regular Season - 4,2022,3,0
881813,511,504,M. Serra,31,8,2022,896,FT,135,Regular Season - 4,2022,1,1
881814,498,487,G. Aureliano,31,8,2022,905,FT,135,Regular Season - 4,2022,1,1
881815,494,502,M. Mariani,31,8,2022,928,FT,135,Regular Season - 4,2022,1,0
881816,496,515,A. Colombo,31,8,2022,909,FT,135,Regular Season - 4,2022,2,0
881817,492,867,M. Marcenaro,31,8,2022,11904,FT,135,Regular Season - 4,2022,1,1
881818,499,503,M. Di Bello,1,9,2022,879,FT,135,Regular Season - 4,2022,3,1
881819,500,514,D. Ghersini,1,9,2022,881,FT,135,Regular Season - 4,2022,1,1
881820,502,496,D. Doveri,3,9,2022,902,FT,135,Regular Season - 5,2022,1,1
881821,489,505,D. Chiffi,3,9,2022,907,FT,135,Regular Season - 5,2022,3,2
881822,487,492,S. Sozza,3,9,2022,910,FT,135,Regular Season - 5,2022,1,2
881823,520,488,L. Pairetto,4,9,2022,894,FT,135,Regular Season - 5,2022,0,0
881824,515,500,A. Giua,4,9,2022,939,FT,135,Regular Season - 5,2022,2,2
881825,504,498,P. Valeri,4,9,2022,890,FT,135,Regular Season - 5,2022,2,1
881826,494,497,F. Maresca,4,9,2022,928,FT,135,Regular Season - 5,2022,4,0
881827,1579,499,J. Sacchi,5,9,2022,12086,FT,135,Regular Season - 5,2022,0,2
881828,514,511,R. Abisso,5,9,2022,933,FT,135,Regular Season - 5,2022,2,2
881829,503,867,M. Volpi,5,9,2022,943,FT,135,Regular Season - 5,2022,1,0
881830,499,520,A. Colombo,11,9,2022,879,FT,135,Regular Season - 6,2022,1,1
881831,500,502,D. Orsato,11,9,2022,881,FT,135,Regular Season - 6,2022,2,1
881832,511,497,L. Marinelli,12,9,2022,896,FT,135,Regular Season - 6,2022,1,2
881833,505,503,G. Ayroldi,10,9,2022,907,FT,135,Regular Season - 6,2022,1,0
881834,496,514,M. Marcenaro,11,9,2022,909,FT,135,Regular Season - 6,2022,2,2
881835,487,504,M. Irrati,11,9,2022,910,FT,135,Regular Season - 6,2022,2,0
881836,867,1579,L. Pairetto,11,9,2022,911,FT,135,Regular Season - 6,2022,1,1
881837,492,515,A. Santoro,10,9,2022,11904,FT,135,Regular Season - 6,2022,1,0
881838,498,489,M. Fabbri,10,9,2022,905,FT,135,Regular Season - 6,2022,1,2
881839,488,494,G. Camplone,11,9,2022,935,FT,135,Regular Season - 6,2022,1,3
946868,257,492,Antonio Mateu,14,9,2022,1401,FT,2,Group A - 2,2022,0,3
946873,489,620,Jesús Gil,14,9,2022,907,FT,2,Group E - 2,2022,3,1
946874,550,247,G. Nyberg,14,9,2022,1253,FT,2,Group F - 2,2022,1,1
946875,49,571,I. Kružliak,14,9,2022,519,FT,2,Group E - 2,2022,1,1
946876,541,173,M. Mariani,14,9,2022,1456,FT,2,Group F - 2,2022,2,0
946877,50,165,D. Orsato,14,9,2022,555,FT,2,Group G - 2,2022,2,1
946878,400,536,I. Peljto,14,9,2022,11600,FT,2,Group G - 2,2022,0,0
946879,496,211,F. Zwayer,14,9,2022,909,FT,2,Group H - 2,2022,1,2
946880,4195,85,D. Siebert,14,9,2022,868,FT,2,Group H - 2,2022,1,3
946769,548,3402,K. Tohver,15,9,2022,1491,FT,3,Group E - 2,2022,2,1
946770,568,33,P. Raczkowski,15,9,2022,2615,FT,3,Group E - 2,2022,0,2
946771,397,487,N. Dabanović,15,9,2022,453,FT,3,Group F - 2,2022,5,1
946772,209,637,J. Brisard,15,9,2022,1128,FT,3,Group F - 2,2022,6,0
946776,91,651,E. Eskås,15,9,2022,659,FT,3,Group H - 2,2022,0,1
946778,327,783,S. Frappart,15,9,2022,1175,FT,3,Group A - 2,2022,2,1
946779,572,614,J. Kehlet,15,9,2022,1247,FT,3,Group B - 2,2022,0,1
946780,94,611,A. Kulbakov,15,9,2022,680,FT,3,Group B - 2,2022,2,2
946781,543,566,A. Treimanis,15,9,2022,1489,FT,3,Group C - 2,2022,3,2
946782,497,649,R. Petrescu,15,9,2022,910,FT,3,Group C - 2,2022,3,0
946783,1393,375,B. Frankowski,15,9,2022,186,FT,3,Group D - 2,2022,3,2
946784,217,182,F. Glova,15,9,2022,1291,FT,3,Group D - 2,2022,1,0
868016,66,41,T. Harrington,16,9,2022,495,FT,39,Regular Season - 8,2022,1,0
868017,55,42,D. Coote,18,9,2022,10503,FT,39,Regular Season - 8,2022,0,3
868020,45,48,M. Oliver,18,9,2022,8560,FT,39,Regular Season - 8,2022,1,0
868022,34,35,C. Pawson,17,9,2022,562,FT,39,Regular Season - 8,2022,1,1
868023,65,36,J. Gillett,16,9,2022,566,FT,39,Regular Season - 8,2022,2,3
868024,47,46,S. Hooper,17,9,2022,593,FT,39,Regular Season - 8,2022,6,2
868025,39,50,A. Taylor,17,9,2022,600,FT,39,Regular Season - 8,2022,0,3
871540,108,97,R. Buquet,16,9,2022,636,FT,61,Regular Season - 8,2022,1,3
871541,99,110,J. Brisard,18,9,2022,644,FT,61,Regular Season - 8,2022,1,3
871542,83,116,W. Delajod,18,9,2022,662,FT,61,Regular Season - 8,2022,0,0
871543,79,96,P. Gaillouste,17,9,2022,655,FT,61,Regular Season - 8,2022,2,1
871544,82,95,J. Stinat,17,9,2022,660,FT,61,Regular Season - 8,2022,2,1
871545,84,77,B. Dechepy,18,9,2022,663,FT,61,Regular Season - 8,2022,0,1
871546,80,85,F. Letexier,18,9,2022,666,FT,61,Regular Season - 8,2022,0,1
871547,81,94,B. Bastien,18,9,2022,12678,FT,61,Regular Season - 8,2022,1,1
871548,106,98,S. Frappart,18,9,2022,641,FT,61,Regular Season - 8,2022,0,1
871549,93,91,M. Bollengier,18,9,2022,674,FT,61,Regular Season - 8,2022,0,3
877980,720,723,Pablo González,5,9,2022,1492,FT,140,Regular Season - 4,2022,1,0
877982,530,538,Alejandro Hernández,10,9,2022,1461,FT,140,Regular Season - 5,2022,4,1
877983,543,533,Ricardo De Burgos,11,9,2022,1489,FT,140,Regular Season - 5,2022,1,0
877984,546,548,Juan Pulido,11,9,2022,1476,FT,140,Regular Season - 5,2022,2,1
877985,540,536,Guillermo Cuadra,10,9,2022,1474,FT,140,Regular Season - 5,2022,2,3
877986,728,532,Jesús Gil,10,9,2022,1488,FT,140,Regular Season - 5,2022,2,1
877987,723,727,Javier Iglesias,12,9,2022,1459,FT,140,Regular Season - 5,2022,0,1
877988,547,720,César Soto,9,9,2022,1478,FT,140,Regular Season - 5,2022,2,1
877989,797,531,Mario Melero,11,9,2022,1473,FT,140,Regular Season - 5,2022,1,4
877990,724,529,Carlos del Cerro,10,9,2022,11915,FT,140,Regular Season - 5,2022,0,4
877991,541,798,Jorge Figueroa,11,9,2022,1456,FT,140,Regular Season - 5,2022,4,1
877992,531,728,Antonio Mateu,17,9,2022,1460,FT,140,Regular Season - 6,2022,3,2
877993,530,541,José Munuera,18,9,2022,1461,FT,140,Regular Season - 6,2022,1,2
877994,529,797,Alejandro Muñiz,17,9,2022,18630,FT,140,Regular Season - 6,2022,3,0
877995,543,547,Miguel Ortiz,18,9,2022,1489,FT,140,Regular Season - 6,2022,2,1
877996,532,538,Pablo González,17,9,2022,1497,FT,140,Regular Season - 6,2022,3,0
877997,727,546,Isidro Díaz de Mera,18,9,2022,1486,FT,140,Regular Season - 6,2022,0,2
877998,720,724,José Sánchez,16,9,2022,1492,FT,140,Regular Season - 6,2022,0,1
877999,548,540,Carlos del Cerro,18,9,2022,1491,FT,140,Regular Season - 6,2022,2,1
878000,533,536,Alejandro Hernández,18,9,2022,1482,FT,140,Regular Season - 6,2022,1,1
878001,798,723,Juan Martínez,17,9,2022,12597,FT,140,Regular Season - 6,2022,1,0
871218,170,157,M. Fritz,17,9,2022,698,FT,78,Regular Season - 7,2022,1,0
871219,163,173,P. Ittrich,17,9,2022,703,FT,78,Regular Season - 7,2022,3,0
871220,168,162,T. Welz,17,9,2022,699,FT,78,Regular Season - 7,2022,1,1
871221,182,161,R. Schröder,18,9,2022,748,FT,78,Regular Season - 7,2022,2,0
871222,164,159,F. Willenborg,16,9,2022,11899,FT,78,Regular Season - 7,2022,1,1
871223,176,192,B. Dankert,18,9,2022,751,FT,78,Regular Season - 7,2022,1,1
871224,167,160,D. Aytekin,18,9,2022,724,FT,78,Regular Season - 7,2022,0,0
871225,172,169,D. Siebert,17,9,2022,750,FT,78,Regular Season - 7,2022,1,3
871226,165,174,F. Brych,17,9,2022,702,FT,78,Regular Season - 7,2022,1,0
881840,500,511,M. Volpi,17,9,2022,881,FT,135,Regular Season - 7,2022,0,1
881841,520,487,D. Orsato,18,9,2022,894,FT,135,Regular Season - 7,2022,0,4
881842,502,504,A. Rapuano,18,9,2022,902,FT,135,Regular Season - 7,2022,2,0
881843,489,492,M. Mariani,18,9,2022,907,FT,135,Regular Season - 7,2022,1,2
881844,1579,496,F. Maresca,18,9,2022,12086,FT,135,Regular Season - 7,2022,1,0
881845,497,499,D. Chiffi,18,9,2022,910,FT,135,Regular Season - 7,2022,0,1
881846,514,867,D. Doveri,16,9,2022,933,FT,135,Regular Season - 7,2022,1,2
881847,515,498,S. Sozza,17,9,2022,939,FT,135,Regular Season - 7,2022,2,1
881848,503,488,N. Baroni,17,9,2022,943,FT,135,Regular Season - 7,2022,0,1
881849,494,505,P. Valeri,18,9,2022,928,FT,135,Regular Season - 7,2022,3,1
877972,531,540,Juan Martínez,4,9,2022,1460,FT,140,Regular Season - 4,2022,0,1
877973,727,728,Alejandro Muñiz,4,9,2022,1486,FT,140,Regular Season - 4,2022,2,1
877974,548,530,César Soto,3,9,2022,1491,FT,140,Regular Season - 4,2022,1,1
877975,536,529,Antonio Mateu,3,9,2022,1494,FT,140,Regular Season - 4,2022,0,3
877976,541,543,José Sánchez,3,9,2022,1456,FT,140,Regular Season - 4,2022,2,1
877977,533,797,Miguel Ortiz,4,9,2022,1482,FT,140,Regular Season - 4,2022,4,0
877978,532,546,José Munuera,4,9,2022,1497,FT,140,Regular Season - 4,2022,5,1
877979,538,724,Juan Pulido,2,9,2022,1467,FT,140,Regular Season - 4,2022,3,0
877981,798,547,Isidro Díaz de Mera,3,9,2022,12597,FT,140,Regular Season - 4,2022,1,1
868026,35,55,T. Bramall,1,10,2022,504,FT,39,Regular Season - 9,2022,0,0
868027,42,47,A. Taylor,1,10,2022,494,FT,39,Regular Season - 9,2022,3,1
868028,52,49,C. Kavanagh,1,10,2022,525,FT,39,Regular Season - 9,2022,1,2
868029,36,34,D. England,1,10,2022,535,FT,39,Regular Season - 9,2022,1,4
868030,63,66,S. Attwell,2,10,2022,546,FT,39,Regular Season - 9,2022,0,0
868031,46,65,R. Jones,3,10,2022,547,FT,39,Regular Season - 9,2022,4,0
868032,40,51,A. Madley,1,10,2022,550,FT,39,Regular Season - 9,2022,3,3
868033,50,33,M. Oliver,2,10,2022,555,FT,39,Regular Season - 9,2022,6,3
868034,41,45,A. Marriner,1,10,2022,585,FT,39,Regular Season - 9,2022,1,2
868035,48,39,P. Tierney,1,10,2022,598,FT,39,Regular Season - 9,2022,2,0
868036,35,46,M. Salisbury,8,10,2022,504,FT,39,Regular Season - 10,2022,2,1
868037,42,40,M. Oliver,9,10,2022,494,FT,39,Regular Season - 10,2022,3,2
868038,51,47,T. Harrington,8,10,2022,508,FT,39,Regular Season - 10,2022,0,1
868039,49,39,S. Hooper,8,10,2022,519,FT,39,Regular Season - 10,2022,3,0
868040,52,63,P. Tierney,9,10,2022,525,FT,39,Regular Season - 10,2022,2,1
868041,45,33,D. Coote,9,10,2022,8560,FT,39,Regular Season - 10,2022,1,2
868042,50,41,A. Madley,8,10,2022,555,FT,39,Regular Season - 10,2022,4,0
868043,34,55,J. Brooks,8,10,2022,562,FT,39,Regular Season - 10,2022,5,1
868044,65,66,A. Taylor,10,10,2022,566,FT,39,Regular Season - 10,2022,1,1
868045,48,36,C. Kavanagh,9,10,2022,598,FT,39,Regular Season - 10,2022,3,1
871550,98,99,C. Turpin,2,10,2022,632,FT,61,Regular Season - 9,2022,1,3
871551,108,106,F. Batta,2,10,2022,636,FT,61,Regular Season - 9,2022,1,1
871552,91,83,T. Léonard,2,10,2022,659,FT,61,Regular Season - 9,2022,4,1
871554,97,79,H. Ben El Hadj,2,10,2022,656,FT,61,Regular Season - 9,2022,2,1
871555,85,84,J. Brisard,1,10,2022,671,FT,61,Regular Season - 9,2022,2,1
871556,116,80,B. Bastien,2,10,2022,654,FT,61,Regular Season - 9,2022,1,0
871557,95,94,E. Wattellier,1,10,2022,681,FT,61,Regular Season - 9,2022,1,3
871558,96,82,J. Pignard,2,10,2022,682,FT,61,Regular Season - 9,2022,4,2
871559,110,93,B. Millot,2,10,2022,684,FT,61,Regular Season - 9,2022,2,2
871560,77,95,C. Turpin,9,10,2022,634,FT,61,Regular Season - 10,2022,2,3
871561,99,108,M. Vernice,9,10,2022,644,FT,61,Regular Season - 10,2022,2,1
871562,79,116,F. Letexier,9,10,2022,19207,FT,61,Regular Season - 10,2022,1,0
871563,82,91,B. Millot,9,10,2022,660,FT,61,Regular Season - 10,2022,0,2
